Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Product Category,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
il-1.25-25-55-4,IL 1.25-25/55-4-Wilo-IL 1800 RPM  Mechanical Seal Kits,"<p><strong>Model: </strong> IL 1.25-25/55-4<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo - Inline Pumps Kits,"Wilo, Wilo-IL 1800 RPM  Mechanical Seal Kits",FALSE,,,,,,,2763001,0,,,continue,manual,135.79,328,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/IL.png?v=1754053250,1,IL 1.25-25/55-4-Wilo-IL 1800 RPM  Mechanical Seal Kits,,IL 1.25-25/55-4 - Wilo,"<p><strong>Model: </strong> IL 1.25-25/55-4<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,118.08,,,draft
il-1.25-30-80-4,IL 1.25-30/80-4-Wilo-IL 1800 RPM  Mechanical Seal Kits,"<p><strong>Model: </strong> IL 1.25-30/80-4<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo - Inline Pumps Kits,"Wilo, Wilo-IL 1800 RPM  Mechanical Seal Kits",FALSE,,,,,,,2763001,0,,,continue,manual,135.79,328,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/IL.png?v=1754053250,1,IL 1.25-30/80-4-Wilo-IL 1800 RPM  Mechanical Seal Kits,,IL 1.25-30/80-4 - Wilo,"<p><strong>Model: </strong> IL 1.25-30/80-4<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,118.08,,,draft
il-1.25-40-70-4,IL 1.25-40/70-4-Wilo-IL 1800 RPM  Mechanical Seal Kits,"<p><strong>Model: </strong> IL 1.25-40/70-4<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo - Inline Pumps Kits,"Wilo, Wilo-IL 1800 RPM  Mechanical Seal Kits",FALSE,,,,,,,2763001,0,,,continue,manual,135.79,328,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/IL.png?v=1754053250,1,IL 1.25-40/70-4-Wilo-IL 1800 RPM  Mechanical Seal Kits,,IL 1.25-40/70-4 - Wilo,"<p><strong>Model: </strong> IL 1.25-40/70-4<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,118.08,,,draft
il-1.25-50-90-4,IL 1.25-50/90-4 -Wilo-IL 1800 RPM  Mechanical Seal Kits,"<p><strong>Model: </strong> IL 1.25-50/90-4 <br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo - Inline Pumps Kits,"Wilo, Wilo-IL 1800 RPM  Mechanical Seal Kits",FALSE,,,,,,,2763001,0,,,continue,manual,135.79,328,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/IL.png?v=1754053250,1,IL 1.25-50/90-4 -Wilo-IL 1800 RPM  Mechanical Seal Kits,,IL 1.25-50/90-4  - Wilo,"<p><strong>Model: </strong> IL 1.25-50/90-4 <br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,118.08,,,draft
il-1.5-25-100-4,IL 1.5-25/100-4 -Wilo-IL 1800 RPM  Mechanical Seal Kits,"<p><strong>Model: </strong> IL 1.5-25/100-4 <br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo - Inline Pumps Kits,"Wilo, Wilo-IL 1800 RPM  Mechanical Seal Kits",FALSE,,,,,,,2763001,0,,,continue,manual,135.79,328,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/IL.png?v=1754053250,1,IL 1.5-25/100-4 -Wilo-IL 1800 RPM  Mechanical Seal Kits,,IL 1.5-25/100-4  - Wilo,"<p><strong>Model: </strong> IL 1.5-25/100-4 <br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,118.08,,,draft
il-1.5-35-100-4,IL 1.5-35/100-4 -Wilo-IL 1800 RPM  Mechanical Seal Kits,"<p><strong>Model: </strong> IL 1.5-35/100-4 <br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo - Inline Pumps Kits,"Wilo, Wilo-IL 1800 RPM  Mechanical Seal Kits",FALSE,,,,,,,2763001,0,,,continue,manual,135.79,328,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/IL.png?v=1754053250,1,IL 1.5-35/100-4 -Wilo-IL 1800 RPM  Mechanical Seal Kits,,IL 1.5-35/100-4  - Wilo,"<p><strong>Model: </strong> IL 1.5-35/100-4 <br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,118.08,,,draft
il-1.5-45-110-4,IL 1.5-45/110-4 -Wilo-IL 1800 RPM  Mechanical Seal Kits,"<p><strong>Model: </strong> IL 1.5-45/110-4 <br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo - Inline Pumps Kits,"Wilo, Wilo-IL 1800 RPM  Mechanical Seal Kits",FALSE,,,,,,,2763001,0,,,continue,manual,135.79,328,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/IL.png?v=1754053250,1,IL 1.5-45/110-4 -Wilo-IL 1800 RPM  Mechanical Seal Kits,,IL 1.5-45/110-4  - Wilo,"<p><strong>Model: </strong> IL 1.5-45/110-4 <br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,118.08,,,draft
il-1.5-50-130-4,IL 1.5-50/130-4 -Wilo-IL 1800 RPM  Mechanical Seal Kits,"<p><strong>Model: </strong> IL 1.5-50/130-4 <br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo - Inline Pumps Kits,"Wilo, Wilo-IL 1800 RPM  Mechanical Seal Kits",FALSE,,,,,,,2763001,0,,,continue,manual,135.79,328,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/IL.png?v=1754053250,1,IL 1.5-50/130-4 -Wilo-IL 1800 RPM  Mechanical Seal Kits,,IL 1.5-50/130-4  - Wilo,"<p><strong>Model: </strong> IL 1.5-50/130-4 <br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,118.08,,,draft
il-1.5-55-110-4,IL 1.5-55/110-4-Wilo-IL 1800 RPM  Mechanical Seal Kits,"<p><strong>Model: </strong> IL 1.5-55/110-4<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo - Inline Pumps Kits,"Wilo, Wilo-IL 1800 RPM  Mechanical Seal Kits",FALSE,,,,,,,2763006,0,,,continue,manual,135.79,328,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/IL.png?v=1754053250,1,IL 1.5-55/110-4-Wilo-IL 1800 RPM  Mechanical Seal Kits,,IL 1.5-55/110-4 - Wilo,"<p><strong>Model: </strong> IL 1.5-55/110-4<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,118.08,,,draft
il-1.5-70-130-4,IL 1.5-70/130-4-Wilo-IL 1800 RPM  Mechanical Seal Kits,"<p><strong>Model: </strong> IL 1.5-70/130-4<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo - Inline Pumps Kits,"Wilo, Wilo-IL 1800 RPM  Mechanical Seal Kits",FALSE,,,,,,,2763006,0,,,continue,manual,135.79,328,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/IL.png?v=1754053250,1,IL 1.5-70/130-4-Wilo-IL 1800 RPM  Mechanical Seal Kits,,IL 1.5-70/130-4 - Wilo,"<p><strong>Model: </strong> IL 1.5-70/130-4<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,118.08,,,draft
