Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Product Category,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
il-1.25-125-100-2-1,IL 1.25-125/100-2-Wilo-IL 3600 RPM  Mechanical Seal Kits,"<p><strong>Model: </strong> IL 1.25-125/100-2<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo - Inline Pumps Kits,"Wilo, Wilo-IL 3600 RPM  Mechanical Seal Kits",FALSE,,,,,,,2763001,0,,,continue,manual,135.79,328,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/IL.png?v=1754053250,1,IL 1.25-125/100-2-Wilo-IL 3600 RPM  Mechanical Seal Kits,,IL 1.25-125/100-2 - Wilo,"<p><strong>Model: </strong> IL 1.25-125/100-2<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,118.08,,,draft
il-1.25-125-100-2-2,IL 1.25-160/140-2-Wilo-IL 3600 RPM  Mechanical Seal Kits,"<p><strong>Model: </strong> IL 1.25-160/140-2<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo - Inline Pumps Kits,"Wilo, Wilo-IL 3600 RPM  Mechanical Seal Kits",FALSE,,,,,,,2763001,0,,,continue,manual,135.79,328,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/IL.png?v=1754053250,1,IL 1.25-160/140-2-Wilo-IL 3600 RPM  Mechanical Seal Kits,,IL 1.25-160/140-2 - Wilo,"<p><strong>Model: </strong> IL 1.25-160/140-2<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,118.08,,,draft
il-1.25-125-100-2-3,IL 1.25-195/160-2 -Wilo-IL 3600 RPM  Mechanical Seal Kits,"<p><strong>Model: </strong> IL 1.25-195/160-2 <br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo - Inline Pumps Kits,"Wilo, Wilo-IL 3600 RPM  Mechanical Seal Kits",FALSE,,,,,,,2763001,0,,,continue,manual,135.79,328,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/IL.png?v=1754053250,1,IL 1.25-195/160-2 -Wilo-IL 3600 RPM  Mechanical Seal Kits,,IL 1.25-195/160-2  - Wilo,"<p><strong>Model: </strong> IL 1.25-195/160-2 <br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,118.08,,,draft
il-1.25-125-100-2-4,IL 1.25-85/75-2-Wilo-IL 3600 RPM  Mechanical Seal Kits,"<p><strong>Model: </strong> IL 1.25-85/75-2<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo - Inline Pumps Kits,"Wilo, Wilo-IL 3600 RPM  Mechanical Seal Kits",FALSE,,,,,,,2763001,0,,,continue,manual,135.79,328,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/IL.png?v=1754053250,1,IL 1.25-85/75-2-Wilo-IL 3600 RPM  Mechanical Seal Kits,,IL 1.25-85/75-2 - Wilo,"<p><strong>Model: </strong> IL 1.25-85/75-2<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,118.08,,,draft
il-1.25-125-100-2-5,IL 1.5-120/260-2 -Wilo-IL 3600 RPM  Mechanical Seal Kits,"<p><strong>Model: </strong> IL 1.5-120/260-2 <br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo - Inline Pumps Kits,"Wilo, Wilo-IL 3600 RPM  Mechanical Seal Kits",FALSE,,,,,,,2763001,0,,,continue,manual,135.79,328,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/IL.png?v=1754053250,1,IL 1.5-120/260-2 -Wilo-IL 3600 RPM  Mechanical Seal Kits,,IL 1.5-120/260-2  - Wilo,"<p><strong>Model: </strong> IL 1.5-120/260-2 <br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,118.08,,,draft
il-1.25-125-100-2-6,IL 1.5-130/200-2 -Wilo-IL 3600 RPM  Mechanical Seal Kits,"<p><strong>Model: </strong> IL 1.5-130/200-2 <br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo - Inline Pumps Kits,"Wilo, Wilo-IL 3600 RPM  Mechanical Seal Kits",FALSE,,,,,,,2763007,0,,,continue,manual,142,343,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/IL.png?v=1754053250,1,IL 1.5-130/200-2 -Wilo-IL 3600 RPM  Mechanical Seal Kits,,IL 1.5-130/200-2  - Wilo,"<p><strong>Model: </strong> IL 1.5-130/200-2 <br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,123.48,,,draft
il-1.25-125-100-2-7,IL 1.5-150/220-2-Wilo-IL 3600 RPM  Mechanical Seal Kits,"<p><strong>Model: </strong> IL 1.5-150/220-2<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo - Inline Pumps Kits,"Wilo, Wilo-IL 3600 RPM  Mechanical Seal Kits",FALSE,,,,,,,2763007,0,,,continue,manual,142,343,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/IL.png?v=1754053250,1,IL 1.5-150/220-2-Wilo-IL 3600 RPM  Mechanical Seal Kits,,IL 1.5-150/220-2 - Wilo,"<p><strong>Model: </strong> IL 1.5-150/220-2<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,123.48,,,draft
il-1.25-125-100-2-8,IL 1.5-150/300-2-Wilo-IL 3600 RPM  Mechanical Seal Kits,"<p><strong>Model: </strong> IL 1.5-150/300-2<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo - Inline Pumps Kits,"Wilo, Wilo-IL 3600 RPM  Mechanical Seal Kits",FALSE,,,,,,,2763001,0,,,continue,manual,135.79,328,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/IL.png?v=1754053250,1,IL 1.5-150/300-2-Wilo-IL 3600 RPM  Mechanical Seal Kits,,IL 1.5-150/300-2 - Wilo,"<p><strong>Model: </strong> IL 1.5-150/300-2<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,118.08,,,draft
il-1.25-125-100-2-9,IL 1.5-175/325-2-Wilo-IL 3600 RPM  Mechanical Seal Kits,"<p><strong>Model: </strong> IL 1.5-175/325-2<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo - Inline Pumps Kits,"Wilo, Wilo-IL 3600 RPM  Mechanical Seal Kits",FALSE,,,,,,,2763001,0,,,continue,manual,135.79,328,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/IL.png?v=1754053250,1,IL 1.5-175/325-2-Wilo-IL 3600 RPM  Mechanical Seal Kits,,IL 1.5-175/325-2 - Wilo,"<p><strong>Model: </strong> IL 1.5-175/325-2<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,118.08,,,draft
il-1.25-125-100-2-10,IL 1.5-210/220-2-Wilo-IL 3600 RPM  Mechanical Seal Kits,"<p><strong>Model: </strong> IL 1.5-210/220-2<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo - Inline Pumps Kits,"Wilo, Wilo-IL 3600 RPM  Mechanical Seal Kits",FALSE,,,,,,,2763007,0,,,continue,manual,142,343,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/IL.png?v=1754053250,1,IL 1.5-210/220-2-Wilo-IL 3600 RPM  Mechanical Seal Kits,,IL 1.5-210/220-2 - Wilo,"<p><strong>Model: </strong> IL 1.5-210/220-2<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,123.48,,,draft
