Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Cost,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
co-2-helix-v50-01-1-1-vce,CO-2 HELIX V50-01-1/1/VCE (3~ 208-230V),"<p><strong>Model:</strong> CO-2 HELIX V50-01-1/1/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 1 HP<br><strong>Weight:</strong> 1177 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3313398,533878,shopify,,deny,manual,22235.2,51045.0,18376.2,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V50-01-1/1/VCE (3~ 208-230V),FALSE,CO Helix CO-2 HELIX V50-01-1/1/VCE – Wilo CO Helix Series 3~ 208-230V,"CO Helix CO-2 HELIX V50-01-1/1/VCE <p><strong>Model:</strong> CO-2 HELIX V50-01-1/1/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 1 HP<br><strong>Weight:</strong> 1177 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 22235.2 USD
Buy CO-2 HELIX V50-01-1/1/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313398,,,new,TRUE,,,,,,www.google.com,lb,,18376.2,,,draft
co-2-helix-v50-02-1-2-vce,CO-2 HELIX V50-02-1/2/VCE (3~ 208-230V),"<p><strong>Model:</strong> CO-2 HELIX V50-02-1/2/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 2 HP<br><strong>Weight:</strong> 1298 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3313399,588762,shopify,,deny,manual,22561.9,51795.0,18646.2,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V50-02-1/2/VCE (3~ 208-230V),FALSE,CO Helix CO-2 HELIX V50-02-1/2/VCE – Wilo CO Helix Series 3~ 208-230V,"CO Helix CO-2 HELIX V50-02-1/2/VCE <p><strong>Model:</strong> CO-2 HELIX V50-02-1/2/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 2 HP<br><strong>Weight:</strong> 1298 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 22561.9 USD
Buy CO-2 HELIX V50-02-1/2/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313399,,,new,TRUE,,,,,,www.google.com,lb,,18646.2,,,draft
co-2-helix-v50-03-1-3-vce,CO-2 HELIX V50-03-1/3/VCE (3~ 208-230V),"<p><strong>Model:</strong> CO-2 HELIX V50-03-1/3/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 3 HP<br><strong>Weight:</strong> 1298 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3313400,588762,shopify,,deny,manual,22655.56,52010.0,18723.6,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V50-03-1/3/VCE (3~ 208-230V),FALSE,CO Helix CO-2 HELIX V50-03-1/3/VCE – Wilo CO Helix Series 3~ 208-230V,"CO Helix CO-2 HELIX V50-03-1/3/VCE <p><strong>Model:</strong> CO-2 HELIX V50-03-1/3/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 3 HP<br><strong>Weight:</strong> 1298 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 22655.56 USD
Buy CO-2 HELIX V50-03-1/3/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313400,,,new,TRUE,,,,,,www.google.com,lb,,18723.6,,,draft
co-2-helix-v50-04-1-5-vce,CO-2 HELIX V50-04-1/5/VCE (3~ 208-230V),"<p><strong>Model:</strong> CO-2 HELIX V50-04-1/5/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 5 HP<br><strong>Weight:</strong> 1418 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3313401,643193,shopify,,deny,manual,24029.87,55165.0,19859.4,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V50-04-1/5/VCE (3~ 208-230V),FALSE,CO Helix CO-2 HELIX V50-04-1/5/VCE – Wilo CO Helix Series 3~ 208-230V,"CO Helix CO-2 HELIX V50-04-1/5/VCE <p><strong>Model:</strong> CO-2 HELIX V50-04-1/5/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 5 HP<br><strong>Weight:</strong> 1418 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 24029.87 USD
Buy CO-2 HELIX V50-04-1/5/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313401,,,new,TRUE,,,,,,www.google.com,lb,,19859.4,,,draft
co-2-helix-v50-05-1-5-vce,CO-2 HELIX V50-05-1/5/VCE (3~ 208-230V),"<p><strong>Model:</strong> CO-2 HELIX V50-05-1/5/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 5 HP<br><strong>Weight:</strong> 1424 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3313402,645915,shopify,,deny,manual,24509.03,56265.0,20255.4,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V50-05-1/5/VCE (3~ 208-230V),FALSE,CO Helix CO-2 HELIX V50-05-1/5/VCE – Wilo CO Helix Series 3~ 208-230V,"CO Helix CO-2 HELIX V50-05-1/5/VCE <p><strong>Model:</strong> CO-2 HELIX V50-05-1/5/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 5 HP<br><strong>Weight:</strong> 1424 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 24509.03 USD
Buy CO-2 HELIX V50-05-1/5/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313402,,,new,TRUE,,,,,,www.google.com,lb,,20255.4,,,draft
co-2-helix-v50-06-1-5-vce,CO-2 HELIX V50-06-1/5/VCE (3~ 208-230V),"<p><strong>Model:</strong> CO-2 HELIX V50-06-1/5/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 5 HP<br><strong>Weight:</strong> 1631 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3313403,739809,shopify,,deny,manual,24992.55,57375.0,20655.0,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V50-06-1/5/VCE (3~ 208-230V),FALSE,CO Helix CO-2 HELIX V50-06-1/5/VCE – Wilo CO Helix Series 3~ 208-230V,"CO Helix CO-2 HELIX V50-06-1/5/VCE <p><strong>Model:</strong> CO-2 HELIX V50-06-1/5/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 5 HP<br><strong>Weight:</strong> 1631 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 24992.55 USD
Buy CO-2 HELIX V50-06-1/5/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313403,,,new,TRUE,,,,,,www.google.com,lb,,20655.0,,,draft
co-2-helix-v50-07-1-7.5-vce,CO-2 HELIX V50-07-1/7.5/VCE (3~ 208-230V),"<p><strong>Model:</strong> CO-2 HELIX V50-07-1/7.5/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 7½ HP<br><strong>Weight:</strong> 1704 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3310827,772921,shopify,,deny,manual,26985.42,61950.0,22302.0,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V50-07-1/7.5/VCE (3~ 208-230V),FALSE,CO Helix CO-2 HELIX V50-07-1/7.5/VCE – Wilo CO Helix Series 3~ 208-230V,"CO Helix CO-2 HELIX V50-07-1/7.5/VCE <p><strong>Model:</strong> CO-2 HELIX V50-07-1/7.5/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 7½ HP<br><strong>Weight:</strong> 1704 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 26985.42 USD
Buy CO-2 HELIX V50-07-1/7.5/VCE online. Durable, efficient booster pump system from Wilo.",,,,3310827,,,new,TRUE,,,,,,www.google.com,lb,,22302.0,,,draft
co-2-helix-v50-08-1-7.5-vce,CO-2 HELIX V50-08-1/7.5/VCE (3~ 208-230V),"<p><strong>Model:</strong> CO-2 HELIX V50-08-1/7.5/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 7½ HP<br><strong>Weight:</strong> 1811 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3310828,821455,shopify,,deny,manual,27059.47,62120.0,22363.2,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V50-08-1/7.5/VCE (3~ 208-230V),FALSE,CO Helix CO-2 HELIX V50-08-1/7.5/VCE – Wilo CO Helix Series 3~ 208-230V,"CO Helix CO-2 HELIX V50-08-1/7.5/VCE <p><strong>Model:</strong> CO-2 HELIX V50-08-1/7.5/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 7½ HP<br><strong>Weight:</strong> 1811 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 27059.47 USD
Buy CO-2 HELIX V50-08-1/7.5/VCE online. Durable, efficient booster pump system from Wilo.",,,,3310828,,,new,TRUE,,,,,,www.google.com,lb,,22363.2,,,draft
co-2-helix-v50-09-1-7.5-vce,CO-2 HELIX V50-09-1/7.5/VCE (3~ 208-230V),"<p><strong>Model:</strong> CO-2 HELIX V50-09-1/7.5/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 7½ HP<br><strong>Weight:</strong> 1917 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3310829,869536,shopify,,deny,manual,27198.86,62440.0,22478.4,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V50-09-1/7.5/VCE (3~ 208-230V),FALSE,CO Helix CO-2 HELIX V50-09-1/7.5/VCE – Wilo CO Helix Series 3~ 208-230V,"CO Helix CO-2 HELIX V50-09-1/7.5/VCE <p><strong>Model:</strong> CO-2 HELIX V50-09-1/7.5/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 7½ HP<br><strong>Weight:</strong> 1917 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 27198.86 USD
Buy CO-2 HELIX V50-09-1/7.5/VCE online. Durable, efficient booster pump system from Wilo.",,,,3310829,,,new,TRUE,,,,,,www.google.com,lb,,22478.4,,,draft
co-2-helix-v50-10-1-7.5-vce,CO-2 HELIX V50-10-1/7.5/VCE (3~ 208-230V),"<p><strong>Model:</strong> CO-2 HELIX V50-10-1/7.5/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 10 HP<br><strong>Weight:</strong> 2024 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3310830,918070,shopify,,deny,manual,28248.66,64850.0,23346.0,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V50-10-1/7.5/VCE (3~ 208-230V),FALSE,CO Helix CO-2 HELIX V50-10-1/7.5/VCE – Wilo CO Helix Series 3~ 208-230V,"CO Helix CO-2 HELIX V50-10-1/7.5/VCE <p><strong>Model:</strong> CO-2 HELIX V50-10-1/7.5/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 10 HP<br><strong>Weight:</strong> 2024 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 28248.66 USD
Buy CO-2 HELIX V50-10-1/7.5/VCE online. Durable, efficient booster pump system from Wilo.",,,,3310830,,,new,TRUE,,,,,,www.google.com,lb,,23346.0,,,draft
co-2-helix-v50-11-1-10-vce,CO-2 HELIX V50-11-1/10/VCE (3~ 208-230V),"<p><strong>Model:</strong> CO-2 HELIX V50-11-1/10/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 10 HP<br><strong>Weight:</strong> 2130 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3310831,966151,shopify,,deny,manual,28401.12,65200.0,23472.0,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V50-11-1/10/VCE (3~ 208-230V),FALSE,CO Helix CO-2 HELIX V50-11-1/10/VCE – Wilo CO Helix Series 3~ 208-230V,"CO Helix CO-2 HELIX V50-11-1/10/VCE <p><strong>Model:</strong> CO-2 HELIX V50-11-1/10/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 10 HP<br><strong>Weight:</strong> 2130 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 28401.12 USD
Buy CO-2 HELIX V50-11-1/10/VCE online. Durable, efficient booster pump system from Wilo.",,,,3310831,,,new,TRUE,,,,,,www.google.com,lb,,23472.0,,,draft
co-2-helix-v80-02-1-3-vce,CO-2 HELIX V80-02-1/3/VCE (3~ 208-230V),"<p><strong>Model:</strong> CO-2 HELIX V80-02-1/3/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 3 HP<br><strong>Weight:</strong> 1248 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3313416,566083,shopify,,deny,manual,22322.32,51245.0,18448.2,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V80-02-1/3/VCE (3~ 208-230V),FALSE,CO Helix CO-2 HELIX V80-02-1/3/VCE – Wilo CO Helix Series 3~ 208-230V,"CO Helix CO-2 HELIX V80-02-1/3/VCE <p><strong>Model:</strong> CO-2 HELIX V80-02-1/3/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 3 HP<br><strong>Weight:</strong> 1248 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 22322.32 USD
Buy CO-2 HELIX V80-02-1/3/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313416,,,new,TRUE,,,,,,www.google.com,lb,,18448.2,,,draft
co-2-helix-v80-02-1-5-vce,CO-2 HELIX V80-02-1/5/VCE (3~ 208-230V),"<p><strong>Model:</strong> CO-2 HELIX V80-02-1/5/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 5 HP<br><strong>Weight:</strong> 1370 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3313417,621421,shopify,,deny,manual,22712.18,52140.0,18770.4,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V80-02-1/5/VCE (3~ 208-230V),FALSE,CO Helix CO-2 HELIX V80-02-1/5/VCE – Wilo CO Helix Series 3~ 208-230V,"CO Helix CO-2 HELIX V80-02-1/5/VCE <p><strong>Model:</strong> CO-2 HELIX V80-02-1/5/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 5 HP<br><strong>Weight:</strong> 1370 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 22712.18 USD
Buy CO-2 HELIX V80-02-1/5/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313417,,,new,TRUE,,,,,,www.google.com,lb,,18770.4,,,draft
co-2-helix-v80-03-1-5-vce,CO-2 HELIX V80-03-1/5/VCE (3~ 208-230V),"<p><strong>Model:</strong> CO-2 HELIX V80-03-1/5/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 5 HP<br><strong>Weight:</strong> 1524 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3313418,691274,shopify,,deny,manual,23093.33,53015.0,19085.4,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V80-03-1/5/VCE (3~ 208-230V),FALSE,CO Helix CO-2 HELIX V80-03-1/5/VCE – Wilo CO Helix Series 3~ 208-230V,"CO Helix CO-2 HELIX V80-03-1/5/VCE <p><strong>Model:</strong> CO-2 HELIX V80-03-1/5/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 5 HP<br><strong>Weight:</strong> 1524 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 23093.33 USD
Buy CO-2 HELIX V80-03-1/5/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313418,,,new,TRUE,,,,,,www.google.com,lb,,19085.4,,,draft
co-2-helix-v80-04-1-7.5-vce,CO-2 HELIX V80-04-1/7.5/VCE (3~ 208-230V),"<p><strong>Model:</strong> CO-2 HELIX V80-04-1/7.5/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 7.5 HP<br><strong>Weight:</strong> 1630 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3310832,739355,shopify,,deny,manual,28512.2,65455.0,23563.8,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V80-04-1/7.5/VCE (3~ 208-230V),FALSE,CO Helix CO-2 HELIX V80-04-1/7.5/VCE – Wilo CO Helix Series 3~ 208-230V,"CO Helix CO-2 HELIX V80-04-1/7.5/VCE <p><strong>Model:</strong> CO-2 HELIX V80-04-1/7.5/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 7.5 HP<br><strong>Weight:</strong> 1630 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 28512.2 USD
Buy CO-2 HELIX V80-04-1/7.5/VCE online. Durable, efficient booster pump system from Wilo.",,,,3310832,,,new,TRUE,,,,,,www.google.com,lb,,23563.8,,,draft
co-2-helix-v80-05-1-10-vce,CO-2 HELIX V80-05-1/10/VCE (3~ 208-230V),"<p><strong>Model:</strong> CO-2 HELIX V80-05-1/10/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 10 HP<br><strong>Weight:</strong> 1736 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3310833,787436,shopify,,deny,manual,28963.04,66490.0,23936.4,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V80-05-1/10/VCE (3~ 208-230V),FALSE,CO Helix CO-2 HELIX V80-05-1/10/VCE – Wilo CO Helix Series 3~ 208-230V,"CO Helix CO-2 HELIX V80-05-1/10/VCE <p><strong>Model:</strong> CO-2 HELIX V80-05-1/10/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 10 HP<br><strong>Weight:</strong> 1736 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 28963.04 USD
Buy CO-2 HELIX V80-05-1/10/VCE online. Durable, efficient booster pump system from Wilo.",,,,3310833,,,new,TRUE,,,,,,www.google.com,lb,,23936.4,,,draft
co-2-helix-v80-06-1-10-vce,CO-2 HELIX V80-06-1/10/VCE (3~ 208-230V),"<p><strong>Model:</strong> CO-2 HELIX V80-06-1/10/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 10 HP<br><strong>Weight:</strong> 1842 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3310834,835516,shopify,,deny,manual,29061.05,66715.0,24017.4,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V80-06-1/10/VCE (3~ 208-230V),FALSE,CO Helix CO-2 HELIX V80-06-1/10/VCE – Wilo CO Helix Series 3~ 208-230V,"CO Helix CO-2 HELIX V80-06-1/10/VCE <p><strong>Model:</strong> CO-2 HELIX V80-06-1/10/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 10 HP<br><strong>Weight:</strong> 1842 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 29061.05 USD
Buy CO-2 HELIX V80-06-1/10/VCE online. Durable, efficient booster pump system from Wilo.",,,,3310834,,,new,TRUE,,,,,,www.google.com,lb,,24017.4,,,draft
