Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Cost,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
co3-mvi-5-7,,,,,,FALSE,Voltage,3~ 208-230V,,,,,3353327,238135,shopify,,deny,manual,25005.618,57405.0,20665.8,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,20665.8,,,draft
co3-mvi-5-7,,,,,,FALSE,Voltage,3~ 460V,,,,,3353816,238135,shopify,,deny,manual,24278.165999999997,55735.0,20064.6,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,20064.6,,,draft
co3-mvi-5-7,,,,,,FALSE,Voltage,3~ 575V,,,,,3354305,238135,shopify,,deny,manual,25164.612,57770.0,20797.2,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,20797.2,,,draft
co3-mvi-5-8,CO3 MVI 5-8 (~1 in / ~3 Out 208-230V),"<p><strong>Model:</strong> CO3 MVI 5-8<br><strong>Voltage:</strong> ~1 in / ~3 Out 208-230V<br><strong>Power:</strong> 1 HP<br><strong>Weight:</strong> 530 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-~1 in / ~3 Out 208-230V",FALSE,Voltage,~1 in / ~3 Out 208-230V,,,,,3353059,240403,shopify,,deny,manual,26179.559999999998,60100.0,21636.0,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI 5-8 (~1 in / ~3 Out 208-230V),,CO3-MVI CO3 MVI 5-8 – Wilo CO3-MVI Series ~1 in / ~3 Out 208-230V,"CO3-MVI CO3 MVI 5-8 <p><strong>Model:</strong> CO3 MVI 5-8<br><strong>Voltage:</strong> ~1 in / ~3 Out 208-230V<br><strong>Power:</strong> 1 HP<br><strong>Weight:</strong> 530 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 26179.559999999998 USD
Buy CO3 MVI 5-8 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,21636.0,,,draft
co3-mvi-5-8,,,,,,FALSE,Voltage,3~ 208-230V,,,,,3353328,240403,shopify,,deny,manual,25151.543999999998,57740.0,20786.399999999998,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,20786.399999999998,,,draft
co3-mvi-5-8,,,,,,FALSE,Voltage,3~ 460V,,,,,3353817,240403,shopify,,deny,manual,24417.557999999997,56055.0,20179.8,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,20179.8,,,draft
co3-mvi-5-8,,,,,,FALSE,Voltage,3~ 575V,,,,,3354306,240403,shopify,,deny,manual,25216.884,57890.0,20840.399999999998,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,20840.399999999998,,,draft
co3-mvi-5-9,CO3 MVI 5-9 (~1 in / ~3 Out 208-230V),"<p><strong>Model:</strong> CO3 MVI 5-9<br><strong>Voltage:</strong> ~1 in / ~3 Out 208-230V<br><strong>Power:</strong> 1 HP<br><strong>Weight:</strong> 530 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-~1 in / ~3 Out 208-230V",FALSE,Voltage,~1 in / ~3 Out 208-230V,,,,,3353060,240403,shopify,,deny,manual,26227.476,60210.0,21675.6,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI 5-9 (~1 in / ~3 Out 208-230V),,CO3-MVI CO3 MVI 5-9 – Wilo CO3-MVI Series ~1 in / ~3 Out 208-230V,"CO3-MVI CO3 MVI 5-9 <p><strong>Model:</strong> CO3 MVI 5-9<br><strong>Voltage:</strong> ~1 in / ~3 Out 208-230V<br><strong>Power:</strong> 1 HP<br><strong>Weight:</strong> 530 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 26227.476 USD
Buy CO3 MVI 5-9 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,21675.6,,,draft
co3-mvi-5-9,,,,,,FALSE,Voltage,3~ 208-230V,,,,,3353329,240403,shopify,,deny,manual,25201.638,57855.0,20827.8,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,20827.8,,,draft
co3-mvi-5-9,,,,,,FALSE,Voltage,3~ 460V,,,,,3353818,240403,shopify,,deny,manual,24467.652000000002,56170.0,20221.2,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,20221.2,,,draft
co3-mvi-5-9,,,,,,FALSE,Voltage,3~ 575V,,,,,3354307,240403,shopify,,deny,manual,25284.402000000002,58045.0,20896.2,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,20896.2,,,draft
co3-mvi-100-1,CO3 MVI-100-1 (~1 in / ~3 Out 208-230V),"<p><strong>Model:</strong> CO3 MVI-100-1<br><strong>Voltage:</strong> ~1 in / ~3 Out 208-230V<br><strong>Power:</strong> 3 HP<br><strong>Weight:</strong> 1395 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-~1 in / ~3 Out 208-230V",FALSE,Voltage,~1 in / ~3 Out 208-230V,,,,,3353104,632760,shopify,,deny,manual,33380.028,76630.0,27586.8,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-100-1 (~1 in / ~3 Out 208-230V),,CO3-MVI CO3 MVI-100-1 – Wilo CO3-MVI Series ~1 in / ~3 Out 208-230V,"CO3-MVI CO3 MVI-100-1 <p><strong>Model:</strong> CO3 MVI-100-1<br><strong>Voltage:</strong> ~1 in / ~3 Out 208-230V<br><strong>Power:</strong> 3 HP<br><strong>Weight:</strong> 1395 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 33380.028 USD
Buy CO3 MVI-100-1 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,27586.8,,,draft
co3-mvi-100-1,,,,,,FALSE,Voltage,3~ 208-230V,,,,,3353403,632760,shopify,,deny,manual,32591.592,74820.0,26935.2,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,26935.2,,,draft
co3-mvi-100-1,,,,,,FALSE,Voltage,3~ 460V,,,,,3353892,632760,shopify,,deny,manual,31465.566,72235.0,26004.6,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,26004.6,,,draft
co3-mvi-100-1,,,,,,FALSE,Voltage,3~ 575V,,,,,3354381,632760,shopify,,deny,manual,32998.878,75755.0,27271.8,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,27271.8,,,draft
co3-mvi-100-10,CO3 MVI-100-10 (3~ 208-230V),"<p><strong>Model:</strong> CO3 MVI-100-10<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 25 HP<br><strong>Weight:</strong> 2740 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353411,1242842,shopify,,deny,manual,71786.88,164800.0,59328.0,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-100-10 (3~ 208-230V),,CO3-MVI CO3 MVI-100-10 – Wilo CO3-MVI Series 3~ 208-230V,"CO3-MVI CO3 MVI-100-10 <p><strong>Model:</strong> CO3 MVI-100-10<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 25 HP<br><strong>Weight:</strong> 2740 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 71786.88 USD
Buy CO3 MVI-100-10 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,59328.0,,,draft
co3-mvi-100-10,,,,,,FALSE,Voltage,3~ 460V,,,,,3353900,1242842,shopify,,deny,manual,63745.704,146340.0,52682.4,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,52682.4,,,draft
co3-mvi-100-10,,,,,,FALSE,Voltage,3~ 575V,,,,,3354389,1242842,shopify,,deny,manual,72261.684,165890.0,59720.399999999994,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,59720.399999999994,,,draft
co3-mvi-100-2,CO3 MVI-100-2 (3~ 208-230V),"<p><strong>Model:</strong> CO3 MVI-100-2<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 5 HP<br><strong>Weight:</strong> 1444 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353404,654986,shopify,,deny,manual,33027.192,75820.0,27295.2,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-100-2 (3~ 208-230V),,CO3-MVI CO3 MVI-100-2 – Wilo CO3-MVI Series 3~ 208-230V,"CO3-MVI CO3 MVI-100-2 <p><strong>Model:</strong> CO3 MVI-100-2<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 5 HP<br><strong>Weight:</strong> 1444 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 33027.192 USD
Buy CO3 MVI-100-2 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,27295.2,,,draft
co3-mvi-100-2,,,,,,FALSE,Voltage,3~ 460V,,,,,3353893,654986,shopify,,deny,manual,32325.875999999997,74210.0,26715.6,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,26715.6,,,draft
co3-mvi-100-2,,,,,,FALSE,Voltage,3~ 575V,,,,,3354382,654986,shopify,,deny,manual,34697.718,79655.0,28675.8,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,28675.8,,,draft
co3-mvi-100-3,CO3 MVI-100-3 (3~ 208-230V),"<p><strong>Model:</strong> CO3 MVI-100-3<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 7.5 HP<br><strong>Weight:</strong> 1632 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353405,740262,shopify,,deny,manual,36908.388,84730.0,30502.8,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-100-3 (3~ 208-230V),,CO3-MVI CO3 MVI-100-3 – Wilo CO3-MVI Series 3~ 208-230V,"CO3-MVI CO3 MVI-100-3 <p><strong>Model:</strong> CO3 MVI-100-3<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 7.5 HP<br><strong>Weight:</strong> 1632 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 36908.388 USD
Buy CO3 MVI-100-3 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,30502.8,,,draft
co3-mvi-100-3,,,,,,FALSE,Voltage,3~ 460V,,,,,3353894,740262,shopify,,deny,manual,33615.252,77170.0,27781.2,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,27781.2,,,draft
co3-mvi-100-3,,,,,,FALSE,Voltage,3~ 575V,,,,,3354383,740262,shopify,,deny,manual,36222.318,83155.0,29935.8,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,29935.8,,,draft
co3-mvi-100-4,CO3 MVI-100-4 (3~ 208-230V),"<p><strong>Model:</strong> CO3 MVI-100-4<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 10 HP<br><strong>Weight:</strong> 1728 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353406,783806,shopify,,deny,manual,38141.136,87560.0,31521.6,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-100-4 (3~ 208-230V),,CO3-MVI CO3 MVI-100-4 – Wilo CO3-MVI Series 3~ 208-230V,"CO3-MVI CO3 MVI-100-4 <p><strong>Model:</strong> CO3 MVI-100-4<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 10 HP<br><strong>Weight:</strong> 1728 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 38141.136 USD
Buy CO3 MVI-100-4 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,31521.6,,,draft
co3-mvi-100-4,,,,,,FALSE,Voltage,3~ 460V,,,,,3353895,783806,shopify,,deny,manual,34647.623999999996,79540.0,28634.399999999998,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,28634.399999999998,,,draft
co3-mvi-100-4,,,,,,FALSE,Voltage,3~ 575V,,,,,3354384,783806,shopify,,deny,manual,37746.918,86655.0,31195.8,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,31195.8,,,draft
co3-mvi-100-5,CO3 MVI-100-5 (3~ 208-230V),"<p><strong>Model:</strong> CO3 MVI-100-5<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 15 HP<br><strong>Weight:</strong> 2461 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353407,1116289,shopify,,deny,manual,43871.454,100715.0,36257.4,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-100-5 (3~ 208-230V),,CO3-MVI CO3 MVI-100-5 – Wilo CO3-MVI Series 3~ 208-230V,"CO3-MVI CO3 MVI-100-5 <p><strong>Model:</strong> CO3 MVI-100-5<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 15 HP<br><strong>Weight:</strong> 2461 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 43871.454 USD
Buy CO3 MVI-100-5 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,36257.4,,,draft
co3-mvi-100-5,,,,,,FALSE,Voltage,3~ 460V,,,,,3353896,1116289,shopify,,deny,manual,40952.934,94015.0,33845.4,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,33845.4,,,draft
co3-mvi-100-5,,,,,,FALSE,Voltage,3~ 575V,,,,,3354385,1116289,shopify,,deny,manual,43742.952,100420.0,36151.2,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,36151.2,,,draft
co3-mvi-100-6,CO3 MVI-100-6 (3~ 208-230V),"<p><strong>Model:</strong> CO3 MVI-100-6<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 15 HP<br><strong>Weight:</strong> 2470 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353408,1120372,shopify,,deny,manual,43993.422,100995.0,36358.2,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-100-6 (3~ 208-230V),,CO3-MVI CO3 MVI-100-6 – Wilo CO3-MVI Series 3~ 208-230V,"CO3-MVI CO3 MVI-100-6 <p><strong>Model:</strong> CO3 MVI-100-6<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 15 HP<br><strong>Weight:</strong> 2470 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 43993.422 USD
Buy CO3 MVI-100-6 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,36358.2,,,draft
co3-mvi-100-6,,,,,,FALSE,Voltage,3~ 460V,,,,,3353897,1120372,shopify,,deny,manual,41079.257999999994,94305.0,33949.799999999996,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,33949.799999999996,,,draft
co3-mvi-100-6,,,,,,FALSE,Voltage,3~ 575V,,,,,3354386,1120372,shopify,,deny,manual,44076.185999999994,101185.0,36426.6,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,36426.6,,,draft
co3-mvi-100-7,CO3 MVI-100-7 (3~ 208-230V),"<p><strong>Model:</strong> CO3 MVI-100-7<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 20 HP<br><strong>Weight:</strong> 2503 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353409,1135340,shopify,,deny,manual,46652.76,107100.0,38556.0,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-100-7 (3~ 208-230V),,CO3-MVI CO3 MVI-100-7 – Wilo CO3-MVI Series 3~ 208-230V,"CO3-MVI CO3 MVI-100-7 <p><strong>Model:</strong> CO3 MVI-100-7<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 20 HP<br><strong>Weight:</strong> 2503 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 46652.76 USD
Buy CO3 MVI-100-7 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,38556.0,,,draft
co3-mvi-100-7,,,,,,FALSE,Voltage,3~ 460V,,,,,3353898,1135340,shopify,,deny,manual,42564.654,97715.0,35177.4,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,35177.4,,,draft
co3-mvi-100-7,,,,,,FALSE,Voltage,3~ 575V,,,,,3354387,1135340,shopify,,deny,manual,46495.944,106740.0,38426.4,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,38426.4,,,draft
co3-mvi-100-8,CO3 MVI-100-8 (3~ 208-230V),"<p><strong>Model:</strong> CO3 MVI-100-8<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 20 HP<br><strong>Weight:</strong> 2672 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353410,1211997,shopify,,deny,manual,49392.684,113390.0,40820.4,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-100-8 (3~ 208-230V),,CO3-MVI CO3 MVI-100-8 – Wilo CO3-MVI Series 3~ 208-230V,"CO3-MVI CO3 MVI-100-8 <p><strong>Model:</strong> CO3 MVI-100-8<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 20 HP<br><strong>Weight:</strong> 2672 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 49392.684 USD
Buy CO3 MVI-100-8 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,40820.4,,,draft
co3-mvi-100-8,,,,,,FALSE,Voltage,3~ 460V,,,,,3353899,1211997,shopify,,deny,manual,45304.577999999994,104005.0,37441.799999999996,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,37441.799999999996,,,draft
co3-mvi-100-8,,,,,,FALSE,Voltage,3~ 575V,,,,,3354388,1211997,shopify,,deny,manual,48806.801999999996,112045.0,40336.2,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40336.2,,,draft
co3-mvi-160-1,CO3 MVI-160-1 (3~ 208-230V),"<p><strong>Model:</strong> CO3 MVI-160-1<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 5 HP<br><strong>Weight:</strong> 1532 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353413,694902,shopify,,deny,manual,34357.95,78875.0,28395.0,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-160-1 (3~ 208-230V),,CO3-MVI CO3 MVI-160-1 – Wilo CO3-MVI Series 3~ 208-230V,"CO3-MVI CO3 MVI-160-1 <p><strong>Model:</strong> CO3 MVI-160-1<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 5 HP<br><strong>Weight:</strong> 1532 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 34357.95 USD
Buy CO3 MVI-160-1 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,28395.0,,,draft
co3-mvi-160-1,,,,,,FALSE,Voltage,3~ 460V,,,,,3353902,694902,shopify,,deny,manual,34614.954,79465.0,28607.399999999998,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,28607.399999999998,,,draft
co3-mvi-160-1,,,,,,FALSE,Voltage,3~ 575V,,,,,3354391,694902,shopify,,deny,manual,34394.975999999995,78960.0,28425.6,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,28425.6,,,draft
