Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Product Category,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
stratos-maxo-1.25x3-20,Stratos MAXO 1.25x3-20 - High Efficiency Smart Circulators Spare Parts,"<p><strong>Model: </strong> Stratos MAXO 1.25x3-20<br><strong>Item: </strong> 1.3<br><strong>Spare Parts: </strong> Fluid temp. sensor/Cable L630 KIT<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo Stratos Maxo Spare Parts,"Wilo, Stratos Maxo Spare Parts",FALSE,Spare Parts,Fluid temp. sensor/Cable L630 KIT,,,,,2164607-2194058,0,,,continue,manual,110.12,266,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/Wilo_Atmos_TERA_SCH_HE_b0b7a565-1068-4621-aa06-181504eeb493.png?v=1753873308,1,Stratos MAXO 1.25x3-20 - High Efficiency Smart Circulators Spare Parts,,Stratos MAXO 1.25x3-20 - Wilo Spare Parts Series,"<p><strong>Model: </strong> Stratos MAXO 1.25x3-20<br><strong>Item: </strong> 1.3<br><strong>Spare Parts: </strong> Fluid temp. sensor/Cable L630 KIT<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/Wilo_Stratos_Maxo_ORG_625721df-fd51-4022-abdd-719d9a716b0e.png?v=1751026069,lb,,95.76,,,draft
stratos-maxo-1.25x3-20,Stratos MAXO 1.25x3-20 - High Efficiency Smart Circulators Spare Parts,"<p><strong>Model: </strong> Stratos MAXO 1.25x3-20<br><strong>Item: </strong> 4.0<br><strong>Spare Parts: </strong> Module Stratos MAXO 1.25X3-20 KIT<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo Stratos Maxo Spare Parts,"Wilo, Stratos Maxo Spare Parts",FALSE,Spare Parts,Module Stratos MAXO 1.25X3-20 KIT,,,,,2164607-2206451,0,,,continue,manual,975.38,2356,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,,,,,Stratos MAXO 1.25x3-20 - Wilo Spare Parts Series,"<p><strong>Model: </strong> Stratos MAXO 1.25x3-20<br><strong>Item: </strong> 4.0<br><strong>Spare Parts: </strong> Module Stratos MAXO 1.25X3-20 KIT<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,848.16,,,draft
stratos-maxo-1.25x3-20,Stratos MAXO 1.25x3-20 - High Efficiency Smart Circulators Spare Parts,"<p><strong>Model: </strong> Stratos MAXO 1.25x3-20<br><strong>Item: </strong> 5.0<br><strong>Spare Parts: </strong> HMI Full Feature/Cover MS25 KIT<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo Stratos Maxo Spare Parts,"Wilo, Stratos Maxo Spare Parts",FALSE,Spare Parts,HMI Full Feature/Cover MS25 KIT,,,,,2164607-2194914,0,,,continue,manual,314.64,760,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,,,,,Stratos MAXO 1.25x3-20 - Wilo Spare Parts Series,"<p><strong>Model: </strong> Stratos MAXO 1.25x3-20<br><strong>Item: </strong> 5.0<br><strong>Spare Parts: </strong> HMI Full Feature/Cover MS25 KIT<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,273.6,,,draft
stratos-maxo-1.25x3-20,Stratos MAXO 1.25x3-20 - High Efficiency Smart Circulators Spare Parts,"<p><strong>Model: </strong> Stratos MAXO 1.25x3-20<br><strong>Item: </strong> 5.2<br><strong>Spare Parts: </strong> Cover HMI MS25/Screws KIT<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo Stratos Maxo Spare Parts,"Wilo, Stratos Maxo Spare Parts",FALSE,Spare Parts,Cover HMI MS25/Screws KIT,,,,,2164607-2194922,0,,,continue,manual,19.46,47,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,,,,,Stratos MAXO 1.25x3-20 - Wilo Spare Parts Series,"<p><strong>Model: </strong> Stratos MAXO 1.25x3-20<br><strong>Item: </strong> 5.2<br><strong>Spare Parts: </strong> Cover HMI MS25/Screws KIT<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,16.92,,,draft
stratos-maxo-1.25x3-20,Stratos MAXO 1.25x3-20 - High Efficiency Smart Circulators Spare Parts,"<p><strong>Model: </strong> Stratos MAXO 1.25x3-20<br><strong>Item: </strong> 7.0<br><strong>Spare Parts: </strong> Power plug/Adptor KIT<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo Stratos Maxo Spare Parts,"Wilo, Stratos Maxo Spare Parts",FALSE,Spare Parts,Power plug/Adptor KIT,,,,,2164607-2206502,0,,,continue,manual,38.5,93,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,,,,,Stratos MAXO 1.25x3-20 - Wilo Spare Parts Series,"<p><strong>Model: </strong> Stratos MAXO 1.25x3-20<br><strong>Item: </strong> 7.0<br><strong>Spare Parts: </strong> Power plug/Adptor KIT<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,33.48,,,draft
stratos-maxo-1.25x3-20,Stratos MAXO 1.25x3-20 - High Efficiency Smart Circulators Spare Parts,"<p><strong>Model: </strong> Stratos MAXO 1.25x3-20<br><strong>Item: </strong> 8.0<br><strong>Spare Parts: </strong> Cable gland(5 Pieces)<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo Stratos Maxo Spare Parts,"Wilo, Stratos Maxo Spare Parts",FALSE,Spare Parts,Cable gland(5 Pieces),,,,,2164607-2206503,0,,,continue,manual,19.46,47,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,,,,,Stratos MAXO 1.25x3-20 - Wilo Spare Parts Series,"<p><strong>Model: </strong> Stratos MAXO 1.25x3-20<br><strong>Item: </strong> 8.0<br><strong>Spare Parts: </strong> Cable gland(5 Pieces)<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,16.92,,,draft
stratos-maxo-1.25x3-25,Stratos MAXO 1.25x3-25 - High Efficiency Smart Circulators Spare Parts,"<p><strong>Model: </strong> Stratos MAXO 1.25x3-25<br><strong>Item: </strong> 1.3<br><strong>Spare Parts: </strong> Fluid temp. sensor/Cable L630 KIT<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo Stratos Maxo Spare Parts,"Wilo, Stratos Maxo Spare Parts",FALSE,Spare Parts,Fluid temp. sensor/Cable L630 KIT,,,,,2164608-2194058,0,,,continue,manual,110.12,266,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/Wilo_Atmos_TERA_SCH_HE_b0b7a565-1068-4621-aa06-181504eeb493.png?v=1753873308,1,Stratos MAXO 1.25x3-25 - High Efficiency Smart Circulators Spare Parts,,Stratos MAXO 1.25x3-25 - Wilo Spare Parts Series,"<p><strong>Model: </strong> Stratos MAXO 1.25x3-25<br><strong>Item: </strong> 1.3<br><strong>Spare Parts: </strong> Fluid temp. sensor/Cable L630 KIT<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/Wilo_Stratos_Maxo_ORG_625721df-fd51-4022-abdd-719d9a716b0e.png?v=1751026069,lb,,95.76,,,draft
stratos-maxo-1.25x3-25,Stratos MAXO 1.25x3-25 - High Efficiency Smart Circulators Spare Parts,"<p><strong>Model: </strong> Stratos MAXO 1.25x3-25<br><strong>Item: </strong> 4.0<br><strong>Spare Parts: </strong> Module Stratos MAXO 1.25X3-25 KIT<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo Stratos Maxo Spare Parts,"Wilo, Stratos Maxo Spare Parts",FALSE,Spare Parts,Module Stratos MAXO 1.25X3-25 KIT,,,,,2164608-2206452,0,,,continue,manual,975.38,2356,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,,,,,Stratos MAXO 1.25x3-25 - Wilo Spare Parts Series,"<p><strong>Model: </strong> Stratos MAXO 1.25x3-25<br><strong>Item: </strong> 4.0<br><strong>Spare Parts: </strong> Module Stratos MAXO 1.25X3-25 KIT<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,848.16,,,draft
stratos-maxo-1.25x3-25,Stratos MAXO 1.25x3-25 - High Efficiency Smart Circulators Spare Parts,"<p><strong>Model: </strong> Stratos MAXO 1.25x3-25<br><strong>Item: </strong> 5.0<br><strong>Spare Parts: </strong> HMI Full Feature/Cover MS25 KIT<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo Stratos Maxo Spare Parts,"Wilo, Stratos Maxo Spare Parts",FALSE,Spare Parts,HMI Full Feature/Cover MS25 KIT,,,,,2164608-2194914,0,,,continue,manual,314.64,760,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,,,,,Stratos MAXO 1.25x3-25 - Wilo Spare Parts Series,"<p><strong>Model: </strong> Stratos MAXO 1.25x3-25<br><strong>Item: </strong> 5.0<br><strong>Spare Parts: </strong> HMI Full Feature/Cover MS25 KIT<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,273.6,,,draft
stratos-maxo-1.25x3-25,Stratos MAXO 1.25x3-25 - High Efficiency Smart Circulators Spare Parts,"<p><strong>Model: </strong> Stratos MAXO 1.25x3-25<br><strong>Item: </strong> 5.2<br><strong>Spare Parts: </strong> Cover HMI MS25/Screws KIT<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Wilo Stratos Maxo Spare Parts,"Wilo, Stratos Maxo Spare Parts",FALSE,Spare Parts,Cover HMI MS25/Screws KIT,,,,,2164608-2194922,0,,,continue,manual,19.46,47,FALSE,TRUE,,Hardware > Hardware Pumps > Utility Pumps,,,,,Stratos MAXO 1.25x3-25 - Wilo Spare Parts Series,"<p><strong>Model: </strong> Stratos MAXO 1.25x3-25<br><strong>Item: </strong> 5.2<br><strong>Spare Parts: </strong> Cover HMI MS25/Screws KIT<br></p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",,,,,,,,,,,,,,,lb,,16.92,,,draft
