Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Product Category,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
co4-mv-sb1-225-7-2,CO4 MV-SB1-225-7/2,"<p><strong>Model: </strong> CO4 MV-SB1-225-7/2<br><strong>Voltage: </strong> 3~ 460V<br><strong>Power: </strong> 50 HP<br><strong>Weight: </strong> 5403 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO4-MVI-3~ 460V",FALSE,Voltage,3~ 460V,,,,,3355307,2450758,,,continue,manual,122566.77,296055.0,FALSE,TRUE,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO4 MV-SB1-225-7/2,,CO4-MVI CO4 MV-SB1-225-7/2 - Wilo CO4-MVI Series 3~ 460V,"CO4-MVI CO4 MV-SB1-225-7/2 <p><strong>Model: </strong> CO4 MV-SB1-225-7/2<br><strong>Voltage: </strong> 3~ 460V<br><strong>Power: </strong> 50 HP<br><strong>Weight: </strong> 5403 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p> 122566.77 USD
Buy CO4 MV-SB1-225-7/2 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,106579.8,,,draft
co4-mv-sb1-225-7-2,CO4 MV-SB1-225-7/2,"<p><strong>Model: </strong> CO4 MV-SB1-225-7/2<br><strong>Voltage: </strong> 3~ 575V<br><strong>Power: </strong> 50 HP<br><strong>Weight: </strong> 5403 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO4-MVI-3~ 575V",FALSE,Voltage,3~ 575V,,,,,3355597,2450758,,,continue,manual,129021.03,311645.0,FALSE,TRUE,,,,,,,CO4-MVI CO4 MV-SB1-225-7/2 - Wilo CO4-MVI Series 3~ 575V,"CO4-MVI CO4 MV-SB1-225-7/2 <p><strong>Model: </strong> CO4 MV-SB1-225-7/2<br><strong>Voltage: </strong> 3~ 575V<br><strong>Power: </strong> 50 HP<br><strong>Weight: </strong> 5403 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p> 129021.03 USD
Buy CO4 MV-SB1-225-7/2 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,,lb,,112192.2,,,draft
co4-mv-sbi-320-1,CO4 MV-SBI-320-1,"<p><strong>Model: </strong> CO4 MV-SBI-320-1<br><strong>Voltage: </strong> 3~ 208-230V<br><strong>Power: </strong> 15 HP<br><strong>Weight: </strong> 3568 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO4-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3355021,1618416,,,continue,manual,65602.44,158460.0,FALSE,TRUE,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO4 MV-SBI-320-1,,CO4-MVI CO4 MV-SBI-320-1 - Wilo CO4-MVI Series 3~ 208-230V,"CO4-MVI CO4 MV-SBI-320-1 <p><strong>Model: </strong> CO4 MV-SBI-320-1<br><strong>Voltage: </strong> 3~ 208-230V<br><strong>Power: </strong> 15 HP<br><strong>Weight: </strong> 3568 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p> 65602.44 USD
Buy CO4 MV-SBI-320-1 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,57045.6,,,draft
co4-mv-sbi-320-1,CO4 MV-SBI-320-1,"<p><strong>Model: </strong> CO4 MV-SBI-320-1<br><strong>Voltage: </strong> 3~ 460V<br><strong>Power: </strong> 15 HP<br><strong>Weight: </strong> 3568 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO4-MVI-3~ 460V",FALSE,Voltage,3~ 460V,,,,,3355311,1618416,,,continue,manual,59522.85,143775.0,FALSE,TRUE,,,,,,,CO4-MVI CO4 MV-SBI-320-1 - Wilo CO4-MVI Series 3~ 460V,"CO4-MVI CO4 MV-SBI-320-1 <p><strong>Model: </strong> CO4 MV-SBI-320-1<br><strong>Voltage: </strong> 3~ 460V<br><strong>Power: </strong> 15 HP<br><strong>Weight: </strong> 3568 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p> 59522.85 USD
Buy CO4 MV-SBI-320-1 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,,lb,,51759.0,,,draft
co4-mv-sbi-320-1,CO4 MV-SBI-320-1,"<p><strong>Model: </strong> CO4 MV-SBI-320-1<br><strong>Voltage: </strong> 3~ 575V<br><strong>Power: </strong> 15 HP<br><strong>Weight: </strong> 3568 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO4-MVI-3~ 575V",FALSE,Voltage,3~ 575V,,,,,3355601,1618416,,,continue,manual,65681.1,158650.0,FALSE,TRUE,,,,,,,CO4-MVI CO4 MV-SBI-320-1 - Wilo CO4-MVI Series 3~ 575V,"CO4-MVI CO4 MV-SBI-320-1 <p><strong>Model: </strong> CO4 MV-SBI-320-1<br><strong>Voltage: </strong> 3~ 575V<br><strong>Power: </strong> 15 HP<br><strong>Weight: </strong> 3568 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p> 65681.1 USD
Buy CO4 MV-SBI-320-1 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,,lb,,57114.0,,,draft
co4-mvi-15-10,CO4 MVI 15-10,"<p><strong>Model: </strong> CO4 MVI 15-10<br><strong>Voltage: </strong> ~1 in / ~3 Out 208-230V<br><strong>Power: </strong> 2 HP<br><strong>Weight: </strong> 747 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO4-MVI-~1 in / ~3 Out 208-230V",FALSE,Voltage,~1 in / ~3 Out 208-230V,,,,,3353133,338833,,,continue,manual,28791.63,69545.0,FALSE,TRUE,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO4 MVI 15-10,,CO4-MVI CO4 MVI 15-10 - Wilo CO4-MVI Series ~1 in / ~3 Out 208-230V,"CO4-MVI CO4 MVI 15-10 <p><strong>Model: </strong> CO4 MVI 15-10<br><strong>Voltage: </strong> ~1 in / ~3 Out 208-230V<br><strong>Power: </strong> 2 HP<br><strong>Weight: </strong> 747 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p> 28791.63 USD
Buy CO4 MVI 15-10 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,25036.2,,,draft
co4-mvi-15-10,CO4 MVI 15-10,"<p><strong>Model: </strong> CO4 MVI 15-10<br><strong>Voltage: </strong> 3~ 208-230V<br><strong>Power: </strong> 2 HP<br><strong>Weight: </strong> 747 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO4-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353512,338833,,,continue,manual,28226.52,68180.0,FALSE,TRUE,,,,,,,CO4-MVI CO4 MVI 15-10 - Wilo CO4-MVI Series 3~ 208-230V,"CO4-MVI CO4 MVI 15-10 <p><strong>Model: </strong> CO4 MVI 15-10<br><strong>Voltage: </strong> 3~ 208-230V<br><strong>Power: </strong> 2 HP<br><strong>Weight: </strong> 747 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p> 28226.52 USD
Buy CO4 MVI 15-10 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,,lb,,24544.8,,,draft
co4-mvi-15-10,CO4 MVI 15-10,"<p><strong>Model: </strong> CO4 MVI 15-10<br><strong>Voltage: </strong> 3~ 460V<br><strong>Power: </strong> 2 HP<br><strong>Weight: </strong> 747 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO4-MVI-3~ 460V",FALSE,Voltage,3~ 460V,,,,,3354001,338833,,,continue,manual,26883.09,64935.0,FALSE,TRUE,,,,,,,CO4-MVI CO4 MVI 15-10 - Wilo CO4-MVI Series 3~ 460V,"CO4-MVI CO4 MVI 15-10 <p><strong>Model: </strong> CO4 MVI 15-10<br><strong>Voltage: </strong> 3~ 460V<br><strong>Power: </strong> 2 HP<br><strong>Weight: </strong> 747 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p> 26883.09 USD
Buy CO4 MVI 15-10 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,,lb,,23376.6,,,draft
co4-mvi-15-10,CO4 MVI 15-10,"<p><strong>Model: </strong> CO4 MVI 15-10<br><strong>Voltage: </strong> 3~ 575V<br><strong>Power: </strong> 2 HP<br><strong>Weight: </strong> 747 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO4-MVI-3~ 575V",FALSE,Voltage,3~ 575V,,,,,3354490,338833,,,continue,manual,28766.79,69485.0,FALSE,TRUE,,,,,,,CO4-MVI CO4 MVI 15-10 - Wilo CO4-MVI Series 3~ 575V,"CO4-MVI CO4 MVI 15-10 <p><strong>Model: </strong> CO4 MVI 15-10<br><strong>Voltage: </strong> 3~ 575V<br><strong>Power: </strong> 2 HP<br><strong>Weight: </strong> 747 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p> 28766.79 USD
Buy CO4 MVI 15-10 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,,lb,,25014.6,,,draft
co4-mvi-15-11,CO4 MVI 15-11,"<p><strong>Model: </strong> CO4 MVI 15-11<br><strong>Voltage: </strong> ~1 in / ~3 Out 208-230V<br><strong>Power: </strong> 2 HP<br><strong>Weight: </strong> 751 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO4-MVI-~1 in / ~3 Out 208-230V",FALSE,Voltage,~1 in / ~3 Out 208-230V,,,,,3353134,340648,,,continue,manual,28855.8,69700.0,FALSE,TRUE,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO4 MVI 15-11,,CO4-MVI CO4 MVI 15-11 - Wilo CO4-MVI Series ~1 in / ~3 Out 208-230V,"CO4-MVI CO4 MVI 15-11 <p><strong>Model: </strong> CO4 MVI 15-11<br><strong>Voltage: </strong> ~1 in / ~3 Out 208-230V<br><strong>Power: </strong> 2 HP<br><strong>Weight: </strong> 751 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View Manufacturer Website</a></p> 28855.8 USD
Buy CO4 MVI 15-11 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,25092.0,,,draft
